,Team,Opp,Name,Pos,FD_points,Key,Date,first_downs,TotYd,PassY,RushY,TO,day,kickoff,location,Defense,FFP_lag1,FFP_lag2,FFP_lag3,Tot_lag1,Pass_lag1,Russ_lag1,Tot_lag2,Pass_lag2,Russ_lag2,Tot_lag3,Pass_lag3,Russ_lag3
232,SFO,NYJ,Brandon Aiyuk (AiyuBr00),WR,3.1,AiyuBr00,2020-09-20,17.0,359.0,177.0,182.0,1.0,Sun,1:00PM ET,home,Jets,,,,404.0,306.0,98.0,404.0,238.0,166.0,309.0,236.0,73.0
233,SEA,LAR,Tyler Lockett (LockTy00),WR,5.9,LockTy00,2020-12-27,15.0,292.0,197.0,95.0,0.0,Sun,4:25PM ET,@,Rams,5.4,7.7,9.3,289.0,196.0,93.0,220.0,113.0,107.0,232.0,140.0,92.0
234,SEA,WAS,Tyler Lockett (LockTy00),WR,5.4,LockTy00,2020-12-20,16.0,302.0,121.0,181.0,1.0,Sun,1:00PM ET,home,Redskins,7.7,9.3,3.8,344.0,236.0,108.0,326.0,305.0,21.0,247.0,187.0,60.0
235,SEA,NYJ,Tyler Lockett (LockTy00),WR,7.7,LockTy00,2020-12-13,28.0,410.0,236.0,174.0,1.0,Sun,4:05PM ET,@,Jets,9.3,3.8,17.2,440.0,368.0,72.0,345.0,241.0,104.0,376.0,347.0,29.0
236,SEA,NYG,Tyler Lockett (LockTy00),WR,9.3,LockTy00,2020-12-06,21.0,327.0,216.0,111.0,2.0,Sun,4:05PM ET,@,Giants,3.8,17.2,9.1,155.0,115.0,40.0,346.0,190.0,156.0,402.0,365.0,37.0
237,SEA,PHI,Tyler Lockett (LockTy00),WR,3.8,LockTy00,2020-11-30,20.0,301.0,225.0,76.0,0.0,Mon,8:15PM ET,home,Eagles,17.2,9.1,6.0,324.0,187.0,137.0,382.0,231.0,151.0,265.0,132.0,133.0
238,SEA,ARI,Tyler Lockett (LockTy00),WR,17.2,LockTy00,2020-11-19,22.0,347.0,182.0,165.0,0.0,Thu,8:20PM ET,@,Cardinals,9.1,6.0,5.3,369.0,296.0,73.0,312.0,221.0,91.0,572.0,372.0,200.0
239,SEA,LAR,Tyler Lockett (LockTy00),WR,9.1,LockTy00,2020-11-15,20.0,333.0,220.0,113.0,3.0,Sun,4:25PM ET,home,Rams,6.0,5.3,45.5,145.0,90.0,55.0,279.0,230.0,49.0,390.0,268.0,122.0
240,SEA,BUF,Tyler Lockett (LockTy00),WR,6.0,LockTy00,2020-11-08,22.0,419.0,362.0,57.0,4.0,Sun,1:00PM ET,home,Bills,5.3,45.5,6.4,349.0,161.0,188.0,191.0,91.0,100.0,466.0,221.0,245.0
241,SEA,SFO,Tyler Lockett (LockTy00),WR,5.3,LockTy00,2020-11-01,27.0,350.0,249.0,101.0,0.0,Sun,4:25PM ET,@,Niners,45.5,6.4,4.9,241.0,147.0,94.0,311.0,198.0,113.0,436.0,342.0,94.0
242,SEA,ARI,Tyler Lockett (LockTy00),WR,45.5,LockTy00,2020-10-25,33.0,572.0,372.0,200.0,3.0,Sun,8:20PM ET,home,Cardinals,6.4,4.9,32.5,344.0,247.0,97.0,285.0,162.0,123.0,444.0,276.0,168.0
243,SEA,MIN,Tyler Lockett (LockTy00),WR,6.4,LockTy00,2020-10-11,18.0,314.0,190.0,124.0,1.0,Sun,8:20PM ET,@,Vikings,4.9,32.5,16.2,386.0,290.0,96.0,444.0,310.0,134.0,354.0,203.0,151.0
244,SEA,MIA,Tyler Lockett (LockTy00),WR,4.9,LockTy00,2020-10-04,26.0,441.0,343.0,98.0,1.0,Sun,1:00PM ET,home,Dolphins,32.5,16.2,13.2,318.0,246.0,72.0,523.0,411.0,112.0,357.0,140.0,217.0
245,SEA,DAL,Tyler Lockett (LockTy00),WR,32.5,LockTy00,2020-09-27,23.0,412.0,295.0,117.0,1.0,Sun,4:25PM ET,@,Cowboys,16.2,13.2,,380.0,267.0,113.0,422.0,269.0,153.0,336.0,211.0,125.0
246,SEA,NWE,Tyler Lockett (LockTy00),WR,16.2,LockTy00,2020-09-20,22.0,429.0,275.0,154.0,1.0,Sun,8:20PM ET,@,Patriots,13.2,,,269.0,182.0,87.0,350.0,239.0,111.0,389.0,326.0,63.0
247,SEA,ATL,Tyler Lockett (LockTy00),WR,13.2,LockTy00,2020-09-13,22.0,383.0,299.0,84.0,0.0,Sun,1:00PM ET,home,Falcons,,,,485.0,391.0,94.0,329.0,193.0,136.0,288.0,173.0,115.0
248,CLE,PIT,Odell Beckham Jr. (BeckOd00),WR,3.5,BeckOd00,2020-10-18,12.0,220.0,145.0,75.0,2.0,Sun,1:00PM ET,home,Steelers,8.9,35.9,7.9,336.0,242.0,94.0,260.0,231.0,29.0,319.0,215.0,104.0
249,CLE,IND,Odell Beckham Jr. (BeckOd00),WR,8.9,BeckOd00,2020-10-11,22.0,385.0,261.0,124.0,2.0,Sun,4:25PM ET,@,Colts,35.9,7.9,15.4,269.0,241.0,28.0,260.0,151.0,109.0,175.0,95.0,80.0
250,CLE,DAL,Odell Beckham Jr. (BeckOd00),WR,35.9,BeckOd00,2020-10-04,33.0,508.0,201.0,307.0,0.0,Sun,1:00PM ET,home,Cowboys,7.9,15.4,3.7,412.0,295.0,117.0,380.0,267.0,113.0,422.0,269.0,153.0
251,CLE,WAS,Odell Beckham Jr. (BeckOd00),WR,7.9,BeckOd00,2020-09-27,19.0,300.0,142.0,158.0,0.0,Sun,1:00PM ET,@,Redskins,15.4,3.7,,438.0,278.0,160.0,265.0,208.0,57.0,507.0,365.0,142.0
252,CLE,CIN,Odell Beckham Jr. (BeckOd00),WR,15.4,BeckOd00,2020-09-17,23.0,434.0,219.0,215.0,1.0,Thu,8:20PM ET,@,Bengals,3.7,,,362.0,207.0,155.0,525.0,121.0,404.0,313.0,239.0,74.0
253,CLE,BAL,Odell Beckham Jr. (BeckOd00),WR,3.7,BeckOd00,2020-09-13,20.0,306.0,168.0,138.0,3.0,Sun,1:00PM ET,home,Ravens,,,,220.0,188.0,32.0,209.0,158.0,51.0,195.0,48.0,147.0
